tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	sequence	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-295	0.1	263.4	None	g	47.7	3.54e-07	6	8	1e-08	1e-08	1e-08	u	273	295	0.004	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-296	0.1	263.4	None	g	47.7	3.53e-07	7	8	1e-08	1e-08	1e-08	u	273	296	0.005	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-297	0.1	263.3	None	g	47.7	3.520000000000001e-07	8	8	1e-08	1e-08	1e-08	u	273	297	0.006	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-298	0.1	263.2	None	g	47.7	3.51e-07	9	8	1e-08	1e-08	1e-08	u	273	298	0.006999999999999999	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-299	0.1	263.2	None	g	47.7	3.5e-07	10	8	1e-08	1e-08	1e-08	u	273	299	0.008	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-300	0.1	263.2	None	g	47.7	3.49e-07	11	8	1e-08	1e-08	1e-08	u	273	300	0.009000000000000001	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-301	0.1	263.1	None	g	47.7	3.48e-07	12	8	1e-08	1e-08	1e-08	u	273	301	0.01	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-302	0.1	263.2	None	g	47.7	3.47e-07	13	8	1e-08	1e-08	1e-08	u	273	302	0.011000000000000001	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-303	0.1	263.1	None	g	47.7	3.46e-07	14	8	1e-08	1e-08	1e-08	u	273	303	0.012	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-304	0.1	262.9	None	g	47.7	3.46e-07	15	8	1e-08	1e-08	1e-08	u	273	304	0.013000000000000001	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-305	0.1	262.8	None	g	47.7	3.46e-07	16	8	1e-08	1e-08	1e-08	u	273	305	0.013999999999999999	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-306	0.1	262.9	None	g	47.7	3.45e-07	17	8	1e-08	1e-08	1e-08	u	273	306	0.015	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-307	0.1	262.9	None	g	47.8	3.45e-07	18	8	1e-08	1e-08	1e-08	u	273	307	0.016	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-308	0.1	262.8	None	g	47.7	3.45e-07	19	8	1e-08	1e-08	1e-08	u	273	308	0.017	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-309	0.1	262.9	None	g	47.8	3.44e-07	20	8	1e-08	1e-08	1e-08	u	273	309	0.018000000000000002	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-310	0.1	263.0	None	g	47.8	3.44e-07	21	8	1e-08	1e-08	1e-08	u	273	310	0.019	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-311	0.1	262.9	None	g	47.8	3.44e-07	22	8	1e-08	1e-08	1e-08	u	273	311	0.02	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-312	0.1	262.8	None	g	47.9	3.43e-07	23	8	1e-08	1e-08	1e-08	u	273	312	0.021	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-313	0.1	262.7	None	g	47.8	3.41e-07	24	8	1e-08	1e-08	1e-08	u	273	313	0.022000000000000002	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-314	0.1	262.7	None	g	47.8	3.42e-07	25	8	1e-08	1e-08	1e-08	u	273	314	0.023	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-315	0.1	262.6	None	g	47.9	3.43e-07	26	8	1e-08	1e-08	1e-08	u	273	315	0.024	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-316	0.1	262.7	None	g	47.9	3.4e-07	27	8	1e-08	1e-08	1e-08	u	273	316	0.025	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-317	0.1	262.6	None	g	48.0	3.39e-07	28	8	1e-08	1e-08	1e-08	u	273	317	0.0275	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-318	0.1	262.4	None	g	47.9	3.37e-07	29	8	1e-08	1e-08	1e-08	u	273	318	0.03	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-319	0.1	262.6	None	g	48.1	3.35e-07	30	8	1e-08	1e-08	1e-08	u	273	319	0.0325	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-320	0.1	262.4	None	g	48.2	3.33e-07	31	8	1e-08	1e-08	1e-08	u	273	320	0.035	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-321	0.1	262.5	None	g	48.1	3.3100000000000004e-07	32	8	1e-08	1e-08	1e-08	u	273	321	0.0375	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-322	0.1	262.3	None	g	48.4	3.29e-07	33	8	1e-08	1e-08	1e-08	u	273	322	0.04	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-323	0.1	262.4	None	g	48.4	3.25e-07	34	8	1e-08	1e-08	1e-08	u	273	323	0.045	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-324	0.1	262.0	None	g	48.8	3.19e-07	35	8	1e-08	1e-08	1e-08	u	273	324	0.05	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-325	0.1	262.0	None	g	48.6	3.13e-07	36	8	1e-08	1e-08	1e-08	u	273	325	0.055	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-326	0.1	261.6	None	g	48.7	3.08e-07	37	8	1e-08	1e-08	1e-08	u	273	326	0.06	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-327	0.1	261.6	None	g	49.1	2.96e-07	38	8	1e-08	1e-08	1e-08	u	273	327	0.07	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-328	0.1	261.6	None	g	49.5	2.84e-07	39	8	1e-08	1e-08	1e-08	u	273	328	0.08	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-329	0.1	261.6	None	g	49.8	2.72e-07	40	8	1e-08	1e-08	1e-08	u	273	329	0.09	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-330	0.1	260.6	None	g	49.7	2.56e-07	41	8	1e-08	1e-08	1e-08	u	273	330	0.1	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-331	0.1	260.4	None	g	50.8	2.25e-07	42	8	1e-08	1e-08	1e-08	u	273	331	0.12	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-332	0.1	260.2	None	g	51.3	2.07e-07	43	8	1e-08	1e-08	1e-08	u	273	332	0.13	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-333	0.1	259.5	None	g	50.1	1.97e-07	44	8	1e-08	1e-08	1e-08	u	273	333	0.14	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-334	0.1	260.3	None	g	52.1	1.78e-07	45	8	1e-08	1e-08	1e-08	u	273	334	0.15	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-335	0.1	259.1	None	g	50.7	1.71e-07	46	8	1e-08	1e-08	1e-08	u	273	335	0.16	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-4c	DX1	DX1-4c	DX1-4c_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-4c_LP-DIR-AF-336	0.1	260.7	None	g	53.0	1.53e-07	47	8	1e-08	1e-08	1e-08	u	273	336	0.17	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-337	0.1	236.7	None	g	41.0	3.68e-07	0	8	1e-08	1e-08	1e-08	u	273	337	0.0	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-338	0.1	236.4	None	g	40.9	3.68e-07	1	8	1e-08	1e-08	1e-08	u	273	338	0.0	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-339	0.1	236.3	None	g	40.8	3.68e-07	2	8	1e-08	1e-08	1e-08	u	273	339	0.0	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-340	0.1	236.3	None	g	40.8	3.68e-07	3	8	1e-08	1e-08	1e-08	u	273	340	0.0	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-341	0.1	236.2	None	g	40.8	3.68e-07	4	8	1e-08	1e-08	1e-08	u	273	341	0.0025	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-342	0.1	236.1	None	g	40.8	3.67e-07	5	8	1e-08	1e-08	1e-08	u	273	342	0.003	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-343	0.1	236.1	None	g	40.8	3.66e-07	6	8	1e-08	1e-08	1e-08	u	273	343	0.004	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-344	0.1	235.9	None	g	40.7	3.63e-07	7	8	1e-08	1e-08	1e-08	u	273	344	0.005	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-345	0.1	235.8	None	g	40.7	3.59e-07	8	8	1e-08	1e-08	1e-08	u	273	345	0.006	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-346	0.1	235.7	None	g	40.8	3.56e-07	9	8	1e-08	1e-08	1e-08	u	273	346	0.006999999999999999	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-347	0.1	235.4	None	g	40.9	3.54e-07	10	8	1e-08	1e-08	1e-08	u	273	347	0.008	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-348	0.1	235.3	None	g	40.9	3.5e-07	11	8	1e-08	1e-08	1e-08	u	273	348	0.009000000000000001	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-349	0.1	235.1	None	g	41.2	3.47e-07	12	8	1e-08	1e-08	1e-08	u	273	349	0.01	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-350	0.1	235.0	None	g	41.2	3.45e-07	13	8	1e-08	1e-08	1e-08	u	273	350	0.011000000000000001	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-351	0.1	234.9	None	g	41.6	3.44e-07	14	8	1e-08	1e-08	1e-08	u	273	351	0.012	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-352	0.1	234.9	None	g	41.2	3.41e-07	15	8	1e-08	1e-08	1e-08	u	273	352	0.013000000000000001	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-353	0.1	234.7	None	g	41.3	3.41e-07	16	8	1e-08	1e-08	1e-08	u	273	353	0.013999999999999999	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-354	0.1	234.7	None	g	41.6	3.39e-07	17	8	1e-08	1e-08	1e-08	u	273	354	0.015	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-355	0.1	234.5	None	g	41.6	3.37e-07	18	8	1e-08	1e-08	1e-08	u	273	355	0.016	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-356	0.1	234.5	None	g	41.4	3.37e-07	19	8	1e-08	1e-08	1e-08	u	273	356	0.017	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-357	0.1	234.4	None	g	41.4	3.36e-07	20	8	1e-08	1e-08	1e-08	u	273	357	0.018000000000000002	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-358	0.1	234.2	None	g	41.6	3.34e-07	21	8	1e-08	1e-08	1e-08	u	273	358	0.019	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-359	0.1	234.2	None	g	41.4	3.35e-07	22	8	1e-08	1e-08	1e-08	u	273	359	0.02	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-360	0.1	234.1	None	g	41.5	3.34e-07	23	8	1e-08	1e-08	1e-08	u	273	360	0.021	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-361	0.1	234.2	None	g	41.3	3.33e-07	24	8	1e-08	1e-08	1e-08	u	273	361	0.022000000000000002	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-362	0.1	233.9	None	g	41.4	3.32e-07	25	8	1e-08	1e-08	1e-08	u	273	362	0.023	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-363	0.1	234.2	None	g	41.6	3.33e-07	26	8	1e-08	1e-08	1e-08	u	273	363	0.024	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-364	0.1	234.0	None	g	41.6	3.3100000000000004e-07	27	8	1e-08	1e-08	1e-08	u	273	364	0.025	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-365	0.1	234.0	None	g	41.6	3.3e-07	28	8	1e-08	1e-08	1e-08	u	273	365	0.0275	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-366	0.1	234.0	None	g	41.7	3.29e-07	29	8	1e-08	1e-08	1e-08	u	273	366	0.03	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-367	0.1	233.9	None	g	41.8	3.25e-07	30	8	1e-08	1e-08	1e-08	u	273	367	0.0325	0	0.0	0.0	273
None	This study	Duluth Complex	DX1-5b	DX1	DX1-5b	DX1-5b_LP-DIR-AF	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	pmagpy-4.2.24-1	DX1-5b_LP-DIR-AF-368	0.1	233.8	None	g	41.7	3.24e-07	31	8	1e-08	1e-08	1e-08	u	273	368	0.035	0	0.0	0.0	273
