tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	sample	site	location
DX1-4b_LP-DIR-AF-284	DX1-4b_LP-DIR-AF	DX1-4b	0.1	259.1	49.8	0.13	0.0	0.0	0.0	43.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	284.0	u	8.0	273.0			pmagpy-4.2.24-1	1.18e-07	1e-08	1e-08	1e-08	DX1-4b	DX1	Duluth Complex
DX1-4b_LP-DIR-AF-285	DX1-4b_LP-DIR-AF	DX1-4b	0.1	256.3	51.0	0.14	0.0	0.0	0.0	44.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	285.0	u	8.0	273.0			pmagpy-4.2.24-1	1.18e-07	1e-08	1e-08	1e-08	DX1-4b	DX1	Duluth Complex
DX1-4b_LP-DIR-AF-286	DX1-4b_LP-DIR-AF	DX1-4b	0.1	258.8	51.6	0.15	0.0	0.0	0.0	45.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	286.0	u	8.0	273.0			pmagpy-4.2.24-1	1.05e-07	1e-08	1e-08	1e-08	DX1-4b	DX1	Duluth Complex
DX1-4b_LP-DIR-AF-287	DX1-4b_LP-DIR-AF	DX1-4b	0.1	252.8	51.0	0.16	0.0	0.0	0.0	46.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	287.0	u	8.0	273.0			pmagpy-4.2.24-1	9.9e-08	1e-08	1e-08	1e-08	DX1-4b	DX1	Duluth Complex
DX1-4b_LP-DIR-AF-288	DX1-4b_LP-DIR-AF	DX1-4b	0.1	259.7	51.9	0.17	0.0	0.0	0.0	47.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	288.0	u	8.0	273.0			pmagpy-4.2.24-1	8.74e-08	1e-08	1e-08	1e-08	DX1-4b	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-289	DX1-4c_LP-DIR-AF	DX1-4c	0.1	263.5	47.7	0.0	0.0	0.0	0.0	0.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	g	289.0	u	8.0	273.0			pmagpy-4.2.24-1	3.54e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-290	DX1-4c_LP-DIR-AF	DX1-4c	0.1	263.5	47.7	0.0	0.0	0.0	0.0	1.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	g	290.0	u	8.0	273.0			pmagpy-4.2.24-1	3.54e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-291	DX1-4c_LP-DIR-AF	DX1-4c	0.1	263.5	47.7	0.0	0.0	0.0	0.0	2.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	g	291.0	u	8.0	273.0			pmagpy-4.2.24-1	3.54e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-292	DX1-4c_LP-DIR-AF	DX1-4c	0.1	263.6	47.7	0.0	0.0	0.0	0.0	3.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	g	292.0	u	8.0	273.0			pmagpy-4.2.24-1	3.54e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-293	DX1-4c_LP-DIR-AF	DX1-4c	0.1	263.5	47.7	0.0025	0.0	0.0	0.0	4.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	293.0	u	8.0	273.0			pmagpy-4.2.24-1	3.54e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-294	DX1-4c_LP-DIR-AF	DX1-4c	0.1	263.4	47.7	0.003	0.0	0.0	0.0	5.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	294.0	u	8.0	273.0			pmagpy-4.2.24-1	3.54e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-295	DX1-4c_LP-DIR-AF	DX1-4c	0.1	263.4	47.7	0.004	0.0	0.0	0.0	6.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	295.0	u	8.0	273.0			pmagpy-4.2.24-1	3.54e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-296	DX1-4c_LP-DIR-AF	DX1-4c	0.1	263.4	47.7	0.005	0.0	0.0	0.0	7.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	296.0	u	8.0	273.0			pmagpy-4.2.24-1	3.53e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-297	DX1-4c_LP-DIR-AF	DX1-4c	0.1	263.3	47.7	0.006	0.0	0.0	0.0	8.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	297.0	u	8.0	273.0			pmagpy-4.2.24-1	3.520000000000001e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-298	DX1-4c_LP-DIR-AF	DX1-4c	0.1	263.2	47.7	0.006999999999999999	0.0	0.0	0.0	9.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	298.0	u	8.0	273.0			pmagpy-4.2.24-1	3.51e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-299	DX1-4c_LP-DIR-AF	DX1-4c	0.1	263.2	47.7	0.008	0.0	0.0	0.0	10.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	299.0	u	8.0	273.0			pmagpy-4.2.24-1	3.5e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-300	DX1-4c_LP-DIR-AF	DX1-4c	0.1	263.2	47.7	0.009000000000000001	0.0	0.0	0.0	11.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	300.0	u	8.0	273.0			pmagpy-4.2.24-1	3.49e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-301	DX1-4c_LP-DIR-AF	DX1-4c	0.1	263.1	47.7	0.01	0.0	0.0	0.0	12.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	301.0	u	8.0	273.0			pmagpy-4.2.24-1	3.48e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-302	DX1-4c_LP-DIR-AF	DX1-4c	0.1	263.2	47.7	0.011000000000000001	0.0	0.0	0.0	13.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	302.0	u	8.0	273.0			pmagpy-4.2.24-1	3.47e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-303	DX1-4c_LP-DIR-AF	DX1-4c	0.1	263.1	47.7	0.012	0.0	0.0	0.0	14.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	303.0	u	8.0	273.0			pmagpy-4.2.24-1	3.46e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-304	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.9	47.7	0.013000000000000001	0.0	0.0	0.0	15.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	304.0	u	8.0	273.0			pmagpy-4.2.24-1	3.46e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-305	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.8	47.7	0.013999999999999999	0.0	0.0	0.0	16.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	305.0	u	8.0	273.0			pmagpy-4.2.24-1	3.46e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-306	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.9	47.7	0.015	0.0	0.0	0.0	17.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	306.0	u	8.0	273.0			pmagpy-4.2.24-1	3.45e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-307	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.9	47.8	0.016	0.0	0.0	0.0	18.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	307.0	u	8.0	273.0			pmagpy-4.2.24-1	3.45e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-308	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.8	47.7	0.017	0.0	0.0	0.0	19.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	308.0	u	8.0	273.0			pmagpy-4.2.24-1	3.45e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-309	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.9	47.8	0.018000000000000002	0.0	0.0	0.0	20.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	309.0	u	8.0	273.0			pmagpy-4.2.24-1	3.44e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-310	DX1-4c_LP-DIR-AF	DX1-4c	0.1	263.0	47.8	0.019	0.0	0.0	0.0	21.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	310.0	u	8.0	273.0			pmagpy-4.2.24-1	3.44e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-311	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.9	47.8	0.02	0.0	0.0	0.0	22.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	311.0	u	8.0	273.0			pmagpy-4.2.24-1	3.44e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-312	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.8	47.9	0.021	0.0	0.0	0.0	23.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	312.0	u	8.0	273.0			pmagpy-4.2.24-1	3.43e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-313	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.7	47.8	0.022000000000000002	0.0	0.0	0.0	24.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	313.0	u	8.0	273.0			pmagpy-4.2.24-1	3.41e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-314	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.7	47.8	0.023	0.0	0.0	0.0	25.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	314.0	u	8.0	273.0			pmagpy-4.2.24-1	3.42e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-315	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.6	47.9	0.024	0.0	0.0	0.0	26.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	315.0	u	8.0	273.0			pmagpy-4.2.24-1	3.43e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-316	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.7	47.9	0.025	0.0	0.0	0.0	27.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	316.0	u	8.0	273.0			pmagpy-4.2.24-1	3.4e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-317	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.6	48.0	0.0275	0.0	0.0	0.0	28.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	317.0	u	8.0	273.0			pmagpy-4.2.24-1	3.39e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-318	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.4	47.9	0.03	0.0	0.0	0.0	29.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	318.0	u	8.0	273.0			pmagpy-4.2.24-1	3.37e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-319	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.6	48.1	0.0325	0.0	0.0	0.0	30.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	319.0	u	8.0	273.0			pmagpy-4.2.24-1	3.35e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-320	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.4	48.2	0.035	0.0	0.0	0.0	31.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	320.0	u	8.0	273.0			pmagpy-4.2.24-1	3.33e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-321	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.5	48.1	0.0375	0.0	0.0	0.0	32.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	321.0	u	8.0	273.0			pmagpy-4.2.24-1	3.3100000000000004e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-322	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.3	48.4	0.04	0.0	0.0	0.0	33.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	322.0	u	8.0	273.0			pmagpy-4.2.24-1	3.29e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-323	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.4	48.4	0.045	0.0	0.0	0.0	34.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	323.0	u	8.0	273.0			pmagpy-4.2.24-1	3.25e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-324	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.0	48.8	0.05	0.0	0.0	0.0	35.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	324.0	u	8.0	273.0			pmagpy-4.2.24-1	3.19e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-325	DX1-4c_LP-DIR-AF	DX1-4c	0.1	262.0	48.6	0.055	0.0	0.0	0.0	36.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	325.0	u	8.0	273.0			pmagpy-4.2.24-1	3.13e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-326	DX1-4c_LP-DIR-AF	DX1-4c	0.1	261.6	48.7	0.06	0.0	0.0	0.0	37.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	326.0	u	8.0	273.0			pmagpy-4.2.24-1	3.08e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-327	DX1-4c_LP-DIR-AF	DX1-4c	0.1	261.6	49.1	0.07	0.0	0.0	0.0	38.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	327.0	u	8.0	273.0			pmagpy-4.2.24-1	2.96e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-328	DX1-4c_LP-DIR-AF	DX1-4c	0.1	261.6	49.5	0.08	0.0	0.0	0.0	39.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	328.0	u	8.0	273.0			pmagpy-4.2.24-1	2.84e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-329	DX1-4c_LP-DIR-AF	DX1-4c	0.1	261.6	49.8	0.09	0.0	0.0	0.0	40.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	329.0	u	8.0	273.0			pmagpy-4.2.24-1	2.72e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-330	DX1-4c_LP-DIR-AF	DX1-4c	0.1	260.6	49.7	0.1	0.0	0.0	0.0	41.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	330.0	u	8.0	273.0			pmagpy-4.2.24-1	2.56e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-331	DX1-4c_LP-DIR-AF	DX1-4c	0.1	260.4	50.8	0.12	0.0	0.0	0.0	42.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	331.0	u	8.0	273.0			pmagpy-4.2.24-1	2.25e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-332	DX1-4c_LP-DIR-AF	DX1-4c	0.1	260.2	51.3	0.13	0.0	0.0	0.0	43.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	332.0	u	8.0	273.0			pmagpy-4.2.24-1	2.07e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-333	DX1-4c_LP-DIR-AF	DX1-4c	0.1	259.5	50.1	0.14	0.0	0.0	0.0	44.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	333.0	u	8.0	273.0			pmagpy-4.2.24-1	1.97e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-334	DX1-4c_LP-DIR-AF	DX1-4c	0.1	260.3	52.1	0.15	0.0	0.0	0.0	45.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	334.0	u	8.0	273.0			pmagpy-4.2.24-1	1.78e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-335	DX1-4c_LP-DIR-AF	DX1-4c	0.1	259.1	50.7	0.16	0.0	0.0	0.0	46.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	335.0	u	8.0	273.0			pmagpy-4.2.24-1	1.71e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-4c_LP-DIR-AF-336	DX1-4c_LP-DIR-AF	DX1-4c	0.1	260.7	53.0	0.17	0.0	0.0	0.0	47.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	336.0	u	8.0	273.0			pmagpy-4.2.24-1	1.53e-07	1e-08	1e-08	1e-08	DX1-4c	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-337	DX1-5b_LP-DIR-AF	DX1-5b	0.1	236.7	41.0	0.0	0.0	0.0	0.0	0.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	g	337.0	u	8.0	273.0			pmagpy-4.2.24-1	3.68e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-338	DX1-5b_LP-DIR-AF	DX1-5b	0.1	236.4	40.9	0.0	0.0	0.0	0.0	1.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	g	338.0	u	8.0	273.0			pmagpy-4.2.24-1	3.68e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-339	DX1-5b_LP-DIR-AF	DX1-5b	0.1	236.3	40.8	0.0	0.0	0.0	0.0	2.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	g	339.0	u	8.0	273.0			pmagpy-4.2.24-1	3.68e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-340	DX1-5b_LP-DIR-AF	DX1-5b	0.1	236.3	40.8	0.0	0.0	0.0	0.0	3.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-NO:LP-DIR-AF	g	340.0	u	8.0	273.0			pmagpy-4.2.24-1	3.68e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-341	DX1-5b_LP-DIR-AF	DX1-5b	0.1	236.2	40.8	0.0025	0.0	0.0	0.0	4.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	341.0	u	8.0	273.0			pmagpy-4.2.24-1	3.68e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-342	DX1-5b_LP-DIR-AF	DX1-5b	0.1	236.1	40.8	0.003	0.0	0.0	0.0	5.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	342.0	u	8.0	273.0			pmagpy-4.2.24-1	3.67e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-343	DX1-5b_LP-DIR-AF	DX1-5b	0.1	236.1	40.8	0.004	0.0	0.0	0.0	6.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	343.0	u	8.0	273.0			pmagpy-4.2.24-1	3.66e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-344	DX1-5b_LP-DIR-AF	DX1-5b	0.1	235.9	40.7	0.005	0.0	0.0	0.0	7.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	344.0	u	8.0	273.0			pmagpy-4.2.24-1	3.63e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-345	DX1-5b_LP-DIR-AF	DX1-5b	0.1	235.8	40.7	0.006	0.0	0.0	0.0	8.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	345.0	u	8.0	273.0			pmagpy-4.2.24-1	3.59e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-346	DX1-5b_LP-DIR-AF	DX1-5b	0.1	235.7	40.8	0.006999999999999999	0.0	0.0	0.0	9.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	346.0	u	8.0	273.0			pmagpy-4.2.24-1	3.56e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-347	DX1-5b_LP-DIR-AF	DX1-5b	0.1	235.4	40.9	0.008	0.0	0.0	0.0	10.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	347.0	u	8.0	273.0			pmagpy-4.2.24-1	3.54e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-348	DX1-5b_LP-DIR-AF	DX1-5b	0.1	235.3	40.9	0.009000000000000001	0.0	0.0	0.0	11.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	348.0	u	8.0	273.0			pmagpy-4.2.24-1	3.5e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-349	DX1-5b_LP-DIR-AF	DX1-5b	0.1	235.1	41.2	0.01	0.0	0.0	0.0	12.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	349.0	u	8.0	273.0			pmagpy-4.2.24-1	3.47e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-350	DX1-5b_LP-DIR-AF	DX1-5b	0.1	235.0	41.2	0.011000000000000001	0.0	0.0	0.0	13.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	350.0	u	8.0	273.0			pmagpy-4.2.24-1	3.45e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-351	DX1-5b_LP-DIR-AF	DX1-5b	0.1	234.9	41.6	0.012	0.0	0.0	0.0	14.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	351.0	u	8.0	273.0			pmagpy-4.2.24-1	3.44e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-352	DX1-5b_LP-DIR-AF	DX1-5b	0.1	234.9	41.2	0.013000000000000001	0.0	0.0	0.0	15.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	352.0	u	8.0	273.0			pmagpy-4.2.24-1	3.41e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-353	DX1-5b_LP-DIR-AF	DX1-5b	0.1	234.7	41.3	0.013999999999999999	0.0	0.0	0.0	16.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	353.0	u	8.0	273.0			pmagpy-4.2.24-1	3.41e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
DX1-5b_LP-DIR-AF-354	DX1-5b_LP-DIR-AF	DX1-5b	0.1	234.7	41.6	0.015	0.0	0.0	0.0	17.0	273.0	This study	IRM_2G 2022-06-10 12:00:00	LT-AF-Z:LP-DIR-AF	g	354.0	u	8.0	273.0			pmagpy-4.2.24-1	3.39e-07	1e-08	1e-08	1e-08	DX1-5b	DX1	Duluth Complex
